trans_date;trans_time.2;cc_num;merchant;category;amt;first name;surname;gender;street;city;state;zip;city_pop;job;dob;trans_num;unix_time;merch_lat;merch_long;is_fraud
2020/05/09;00:03:59;180040027502291;fraud_Johns Inc;entertainment;16.0;Mary;Schmidt;F;022 Moore Island;New York City;NY;10162;1577385;Audiological scientist;1957-12-29;469d3babf41f90b5c7a2f54cba880ae4;1368057839;40.825435;-74.171924;0
2020/05/10;00:00:59;376028110684021;fraud_Barrows PLC;shopping_pos;126.59;Aaron;Murray;M;624 Hale Springs Apt. 572;Meadville;MO;64659;964;Tourist information centre manager;1974-12-23;b9ffeda4310a3227f15759b46c76ce2d;1368144059;38.931105;-92.887838;0
2020/05/11;00:00:42;630484879808;fraud_Kiehn Inc;grocery_pos;112.22;Ian;Patton;M;8088 Sherman Radial Suite 689;Helm;CA;93627;123;Early years teacher;1973-02-07;b3163a548998fa136d330f5be35c2670;1368230442;37.054691;-120.280019;0
2020/05/12;00:00:15;3575789281659026;fraud_O'Keefe-Hudson;grocery_pos;88.43;Lindsay;Wilson;F;7618 Gonzales Mission;Centerview;MO;64019;2368;Electronics engineer;1989-07-17;e3428b681640a180d736336433e5f079;1368316815;39.766707000000004;-94.653075;0
2020/05/13;00:03:30;4906628655840914250;fraud_Casper, Hand and Zulauf;grocery_pos;64.4;Charles;Moreno;M;838 Franklin Prairie Apt. 902;Key West;FL;33040;32891;Town planner;1987-02-13;7dba72b956eb54422741ed56fc860daf;1368403410;24.351827;-81.459756;0
2020/05/14;00:00:09;30153452207526;fraud_Schneider, Hayes and Nikolaus;food_dining;126.86;Robin;Smith;F;0537 Margaret Common Suite 526;Coleman;TX;76834;5908;Radio producer;1962-04-05;fd5a88f75f83c266b92f15c21c3023a1;1368489609;31.793669;-99.253003;0
2020/05/15;00:00:11;30273037698427;fraud_Murray Ltd;grocery_net;26.63;Andrew;Patterson;M;06959 Stephen Branch Suite 246;Thida;AR;72165;111;Careers information officer;2000-06-13;6344c44d8aabdfe7cc5965b9c76d8743;1368576011;35.717127000000005;-92.025587;0
2020/05/16;00:03:00;4334230547694630;fraud_Marks Inc;gas_transport;79.28;Scott;Martin;M;7483 Navarro Flats;Freedom;WY;83120;471;Education officer, museum;1967-08-02;a12bbdae8e925140dedc72b8ea126ee6;1368662580;42.380192;-111.554478;0
2020/05/17;00:01:10;676281772837;fraud_Pacocha-Bauch;shopping_pos;7.07;Alicia;Bishop;F;222 Freeman Islands;Whigham;GA;39897;3430;Editor, commissioning;1950-03-25;627f9c9b7b9b8f603c9ff4895eaa0b4f;1368748870;30.096852000000002;-84.264363;0
2020/05/18;00:00:08;30434173205605;fraud_Bernhard Inc;gas_transport;48.05;Kylie;Kirby;F;79816 Jackson Squares;Shedd;OR;97377;917;Radio broadcast assistant;1995-07-08;9595d5ab4ccd88f0a61f1b76f2ba3614;1368835208;44.993536999999996;-122.807367;0
2020/05/19;00:00:39;4657269323674365;fraud_Metz-Boehm;shopping_pos;9.42;Alicia;Mitchell;F;125 Kristen Dale;Grand Ridge;FL;32442;3699;Art gallery manager;1948-09-07;f097eafd842870c9a615c2eb55e899ea;1368921639;31.042877;-84.96722700000001;0
2020/05/20;00:00:05;4900628639996;fraud_Schamberger-O'Keefe;grocery_pos;103.61;Michael;Johnson;M;094 Owens Underpass;Norwalk;CA;90650;105549;Firefighter;1973-09-22;c277e68f81efdc55bc7a601f2dc2b497;1369008005;33.768901;-118.388498;0
2020/05/21;00:02:59;3527063666782582;fraud_Kerluke PLC;misc_net;2.08;Amanda;Alexander;F;21810 James Mall;Camden;TX;75934;99;Colour technologist;1965-11-21;aab86b9557918e6d05e990c1464d5f46;1369094579;31.682116999999998;-95.08166;0
2020/05/22;00:00:42;4265776278887457;fraud_Schmitt Inc;gas_transport;41.54;Christine;Best;F;68248 Deanna Land;Enola;AR;72047;969;Physicist, medical;1954-01-05;7964277ba2e406ad3ffafee26e2cb4c6;1369180842;34.616552;-92.486014;0
2020/05/23;00:00:17;6011348830550197;fraud_Rempel PLC;grocery_net;52.95;Samuel;Johnston;M;16285 Jessica Lights;Birmingham;AL;35229;493806;Musician;1980-07-12;9db94ee08d9686a39405e918daab7dc5;1369267217;33.341281;-87.10521899999999;0
2020/05/24;00:00:02;30266994494236;fraud_Parisian and Sons;gas_transport;81.36;Sarah;Foster;F;77872 Andrea Glen Apt. 543;Ford;VA;23850;1051;Chief Operating Officer;1976-11-21;207a669cdabe07f3bd6202c909d8c528;1369353602;36.829668;-77.464313;0
2020/05/25;00:00:11;6011504998544485;fraud_Bogisich Inc;grocery_pos;93.51;Ashley;Whitney;F;4038 Smith Avenue;Jones;AL;36749;1089;Materials engineer;1971-11-02;e8a4fa38ef4e02f646fa905afb295bba;1369440011;31.816943;-87.14765200000001;0
2020/05/26;00:00:03;213178850083780;fraud_Zboncak, Rowe and Murazik;shopping_net;88.95;Shawn;King;M;31493 Garcia Summit;Athena;OR;97813;1302;Dealer;1976-10-18;8c453a0d5c81b7841026a0636367ddeb;1369526403;44.884739;-119.128877;0
2020/05/27;00:00:24;3549202406645667;fraud_Bednar Group;misc_net;36.3;Larry;Williams;M;6274 David Oval Suite 725;Scarborough;ME;4074;18760;Make;1933-04-02;4ca2e2c9916d050e952ba7fbdd84e835;1369612824;43.714467;-70.528279;0
2020/05/28;00:03:20;630425673344;fraud_Miller-Hauck;grocery_pos;166.83;Bryan;Miller;M;411 Laurie Fords;Cass;WV;24927;365;Special effects artist;1970-03-14;69683a103f2dec79c1b19ca43b76cf16;1369699400;39.161190999999995;-79.95882900000001;0
2020/05/29;00:00:47;4600155880464;fraud_Kassulke Inc;entertainment;50.91;Charles;Copeland;M;92213 Lee Well;West Palm Beach;FL;33404;459921;Administrator, arts;1969-09-08;71d3e26c19449832c614ce863a75ecae;1369785647;26.087823;-79.89385;0
2020/05/30;00:01:05;676148621961;fraud_Wiza LLC;misc_pos;1.75;Jennifer;Vega;F;91644 Crystal Drives;Eagarville;IL;62023;91;Materials engineer;1962-11-18;0bf69ceef3a8879f4ea9c651afde7c8d;1369872065;39.569922;-90.461784;0
2020/05/31;00:00:08;4980323467523543940;fraud_Zemlak Group;misc_net;5.78;Patrick;Massey;M;7812 Shane Shoals Apt. 607;North Haverhill;NH;3774;1966;Structural engineer;1947-10-27;fcfdcadd98cef2ac040e5ecc06827776;1369958408;43.521695;-72.740285;0
2020/06/01;00:00:54;180031190491743;fraud_Conroy-Cruickshank;gas_transport;69.48;Becky;Mckinney;F;250 Benjamin Hill Apt. 026;Mobile;AL;36617;270712;Surveyor, land/geomatics;1972-01-05;a087eb20add2085ed1ad984c39d6d43e;1370044854;30.413905;-88.061636;0
2020/06/02;00:01:24;30551643947183;fraud_Boehm, Predovic and Reinger;misc_pos;71.62;Morgan;Smith;F;1441 Bradley Place;Grover;NC;28073;5621;Toxicologist;1973-11-14;7bd1cbe8c57faaec6f0576722692506f;1370131284;36.121043;-81.22946800000001;0
2020/06/03;00:00:31;3540017235499519;fraud_Beier-Hyatt;shopping_pos;109.94;Lawrence;Frost;M;82448 Tucker Cliff;Kittery Point;ME;3905;1780;Broadcast engineer;1983-01-21;1611ba0d343f4eae666edab740b32c25;1370217631;43.618798999999996;-70.430433;0
2020/06/04;00:00:00;4502539526809429801;fraud_Ledner-Pfannerstill;gas_transport;9.5;Stephanie;Cummings;F;1025 Robin Square;Ash Flat;AR;72513;2856;Hydrologist;1926-08-27;6f9d8de46d9b81035101331addc5d9e0;1370304000;35.791545;-91.811939;1
2020/06/05;00:01:12;4642894980163;fraud_Smitham-Boehm;grocery_net;52.89;Eddie;Mendez;M;1831 Faith View Suite 653;Clarinda;IA;51632;7297;IT trainer;1990-07-13;1a45b04c7fb91d0c04aa6cef3ee4cb33;1370390472;41.421377;-94.818727;0
2020/06/06;00:00:58;3558881852140592;fraud_Goodwin-Nitzsche;grocery_pos;133.28;Christopher;Holt;M;05597 Michael Spurs;Parks;AZ;86018;759;Geologist, engineering;1957-03-28;6f07279ed5c82fef3ee6591a29cf5552;1370476858;34.453856;-112.055144;0
2020/06/07;00:00:25;38580485618059;fraud_Spencer-Runolfsson;misc_pos;7.32;Teresa;Clark;F;1323 Derek Mission;Noonan;ND;58765;248;Industrial/product designer;1968-05-13;e83b9af8c42eed8034e73d8fa12c51c2;1370563225;48.039211;-102.595803;0
2020/06/08;00:00:05;6011348830550197;fraud_Doyle Ltd;grocery_pos;44.69;Samuel;Johnston;M;16285 Jessica Lights;Birmingham;AL;35229;493806;Musician;1980-07-12;b9555f87ca0b0904934da601d09b4385;1370649605;32.475957;-87.664926;0
2020/06/09;00:00:02;6011367958204270;fraud_Trantow PLC;grocery_net;30.06;Tammy;Ayers;F;1652 James Mews;Hinckley;OH;44233;7646;Medical sales representative;1988-09-15;160b7cc54b3afb7b164af6bcb2195e39;1370736002;41.636305;-81.474719;0
2020/06/10;00:00:01;573283817795;fraud_Mayert Group;shopping_pos;1392.24;Amy;Flynn;F;46095 Tara Fords;Jaffrey;NH;3452;5457;Surveyor, hydrographic;1950-04-17;947677787741ab41fd02b85363374a20;1370822401;42.284816;-71.748428;0
2020/06/11;00:00:13;4561546772499;fraud_Stracke-Lemke;grocery_pos;50.74;Daniel;Briggs;M;7118 Jessica Unions Apt. 789;Moriarty;NM;87035;7268;Therapist, art;1988-08-04;63b329995ea91f4b1b5a6f6df09ca167;1370908813;35.754651;-105.903945;0
2020/06/12;00:00:16;38947654498698;fraud_Bins-Rice;gas_transport;69.84;Lori;Rodriguez;F;12087 Michael Light;Creola;OH;45622;321;Copywriter, advertising;1979-06-24;90802a1a6f92429c411b8d07c496f82a;1370995216;38.939886;-82.966461;0
2020/06/13;00:02:08;4423489490781412;fraud_Zboncak, Rowe and Murazik;shopping_net;2.85;Christopher;Ortega;M;5045 Emily Wall;Princeton;IA;52768;1426;Agricultural consultant;1957-03-06;81d491344d685ed1abf62e2105e4c8c3;1371081728;41.912945;-90.240605;0
2020/06/14;00:01:03;2252055259910912;fraud_Jewess LLC;shopping_pos;130.34;Jason;Hernandez;M;220 Frank Gardens;Hewitt;WI;54441;828;Arts development officer;1991-08-19;d7db29ac32b0ded039c8a7859fd51043;1371168063;45.533375;-89.403411;0
2020/06/15;00:00:03;675990301623;fraud_Kilback LLC;grocery_pos;55.46;Amanda;Spencer;F;6682 Green Forks;Ogdensburg;NJ;7439;2456;Senior tax professional/tax inspector;1994-03-13;f1f21b3c41b7a91a8eb25af09a991362;1371254403;41.583683;-75.23876700000001;0
2020/06/16;00:01:23;501899453424;fraud_Turner, Ruecker and Parisian;misc_pos;105.17;Jessica;Dominguez;F;06393 Nancy Parkways Suite 855;Gadsden;AL;35903;67082;Ceramics designer;1970-01-08;8912450904e948d7887983f2912ae249;1371340883;33.502007;-85.135082;0
2020/06/17;00:00:18;4961003488432306;fraud_Streich, Hansen and Veum;gas_transport;70.81;Stacy;Walsh;F;324 Donna Ridge Suite 651;Cressona;PA;17929;1606;Ecologist;1966-05-10;af0ca5e881c00bc1c7bfd51251a725ce;1371427218;41.064690999999996;-75.238644;0
2020/06/18;00:00:47;3593118134380341;fraud_Lesch Ltd;shopping_pos;9.26;Laura;Casey;F;6114 Moran Way;Steuben;ME;4680;1131;Make;1959-05-10;e1c7a348d1ab984063175054dd38bd1c;1371513647;43.526467;-67.86219200000001;0
2020/06/19;00:01:08;180094608895855;fraud_Barton Inc;grocery_pos;94.86;Tammie;Harper;F;57887 Gutierrez Harbor;Westfir;OR;97492;597;Forensic psychologist;1961-05-19;3cf73f9fe3feb78b2cd56f324d1f5709;1371600068;42.983385999999996;-123.00148;0
2020/06/20;00:01:10;3560725013359375;fraud_McDermott-Weimann;grocery_pos;296.83;Brooke;Smith;F;63542 Luna Brook Apt. 012;Notrees;TX;79759;23;Cytogeneticist;1969-09-15;f1bd5541e6dc81388bc1ed0d3e76d9f6;1371686470;32.232577;-103.01933000000001;1
2020/06/21;00:00:07;30029052116970;fraud_Kuvalis Ltd;gas_transport;46.37;Curtis;Young;M;4319 Watson Shoals Suite 658;Falconer;NY;14733;3833;Metallurgist;1970-10-09;03d5c174e29a923598710e04dcaae751;1371772807;41.567296;-78.929991;0
